#dig start(46;47; Start: Center) 
 , , , , , , , , , , , , , , , ,d,d,d, , , , , , , , , , , , , , , , , , , , , ,d,d,d,d,d,d,d,d,d,d,d, , , , , , , , , , , , , , , , , , , , , ,d,d,d, , , , , , , , , , , , , , , , , #
 , ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , #
 , ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , #
 , ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , #
 , ,d,d,d,d,d,d,d, , , , , , , , , , , , , , , , , , , , ,d, , , , , , , , , , ,d,d,d,d,d,d,d,d,d,d,d, , , , , , , , , , ,d, , , , , , , , , , , , , , , , , , , , ,d,d,d,d,d,d,d, , , #
 , ,d,d,d,d,d, , , , , , , , , , , , , , , , , , , , , , ,d, , , , , , , , , , , , ,d,d,d,d,d,d,d, , , , , , , , , , , , ,d, , , , , , , , , , , , , , , , , , , , , , ,d,d,d,d,d, , , #
 , ,d,d,d,d, , , , , , , , , , , , , , , , , , , , , , , ,d, , , , , , , , , , , , , ,d,d,d,d,d, , , , , , , , , ,d,d, ,d,d,d, ,d,d, , , , , , , , , , , , , , , , , , , ,d,d,d,d, , , #
 , ,d,d,d,d, , , , , , , , , , , , , , , , , , , , , , , ,d, , , , , , , , , , , , , ,d,d,d,d,d, , , , , , , , , ,d,d,d,d,d,d,d,d,d, , , , , , , , , , , , , , , , , , , ,d,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , , , ,d,d, , , , , ,d,d,d,d,d,d,d, , , , , ,d,d, , ,d,d,d,d,d,d,d, , , , , , , , ,d,d, ,d,d,d, ,d,d, , , , , , , , , , , , , , , , , , , , ,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , , , ,d,d,d,d,d,d,d,d, , ,d, , ,d,d,d,d,d,d,d,d, , , , ,d,d,d, , , , , , , , , , , , , , ,d, , , , , , , , , , , , , , , , , , , , , , , , ,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , , , , , , ,d, , , , , ,d,d,d, , , , , ,d, , , , , , , ,d,d,d, , , , , , , , ,d,d,d,d,d, ,d,d,d,d,d,d,d, , , , , , , , , , , , , , , , , , ,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , , ,d,d,d,d,d, ,d,d,d, ,d,d,d, ,d,d,d, ,d,d,d,d,d, , , ,d,d,d, , ,d,d, ,d,d, ,d,d,d,d,d, ,d, ,d,d,d,d,d, ,d,d, ,d,d, , ,d,d,d,d,d,d, , , , ,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , , ,d,d, , ,d,d,d,d,d, ,d,d,d, ,d,d,d,d,d, , ,d,d, , , ,d,d,d, , ,d,d, ,d,d, ,d,d,d,d,d, ,d, ,d,d,d,d,d, ,d,d, ,d,d, ,d,d, , , , , , , , , ,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , , , , , ,d,d, ,d,d,d, , ,d, , ,d,d,d, ,d,d, , , , , , ,d,d,d, , ,d,d, ,d,d, ,d,d,d,d,d, ,d, ,d,d,d,d,d, ,d,d, ,d,d, ,d,d,d,d,d,d,d, , , , ,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , , , , , ,d, , , , , ,d,d,d,d,d, , , , , ,d, , , , , , ,d,i,d, , , ,d, ,d, , ,d,d,d,d,d, ,d, ,d,d,d,d,d, , ,d, ,d, , ,d,d,d,d,d,d,d, , , , ,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , ,d,d,d, ,d, ,d,d,d, ,d,d,d,d,d, ,d,d,d, ,d, ,d,d,d, , , , , , , , ,d,d,d, , ,d, , , , , ,d, , , , , , , , ,d,d,d, , ,d,d,d,d,d,d,d, , , , ,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , , , , , , ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , , ,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , ,d,d,d, ,d, ,d,d,d, ,d,d,d,d,d, ,d,d,d, ,d, ,d,d,d, , , , , , , , ,d,d,d, , , , , , , , ,d, , , , , ,d, , ,d,d,d, , ,d,d,d,d,d,d,d, , , , ,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , , , , , ,d, , , , , ,d,d,d,d,d, , , , , ,d, , , , , , , , , , , , ,d, ,d, , ,d,d,d,d,d, ,d, ,d,d,d,d,d, , ,d, ,d, , ,d,d,d,d,d,d,d, , , , ,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , , , , , ,d,d, ,d,d,d, , ,d, , ,d,d,d, ,d,d, , , , , , , , , , , ,d,d, ,d,d, ,d,d,d,d,d, ,d, ,d,d,d,d,d, ,d,d, ,d,d, ,d,d,d,d,d,d,d, , , , ,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , , ,d,d, , ,d,d,d,d,d, ,d,d,d, ,d,d,d,d,d, , ,d,d, , , , , , , , ,d,d, ,d,d, ,d,d,d,d,d, ,d, ,d,d,d,d,d, ,d,d, ,d,d, ,d,d, , , , , , , , , ,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , , ,d,d,d,d,d, ,d,d,d, ,d,d,d, ,d,d,d, ,d,d,d,d,d, , , , , , , , ,d,d, ,d,d, ,d,d,d,d,d, ,d, ,d,d,d,d,d, ,d,d, ,d,d, , ,d,d,d,d,d,d, , , , ,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , , , , , , ,d, , , , , ,d,d,d, , , , , ,d, , , , , , , , , , , , , , , , , , ,d,d,d,d,d,d,d, ,d,d,d,d,d, , , , , , , , , , , , , , , , , , ,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , , , ,d,d,d,d,d,d,d,d, , ,d, , ,d,d,d,d,d,d,d,d, , , , , , , , , , , , , , , , , , , , , ,d, , , , , , , , , , , , , , , , , , , , , , , , ,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , , , ,d,d, , , , , ,d,d,d,d,d,d,d, , , , , ,d,d, , , , , , , , , , , , , , , , ,d,d,d, , ,d, , ,d,d,d, , , , , , , , , , , , , , , , , , , ,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , , , , , , , ,d,d, , , , ,d, , , , ,d,d, , , , , , , , ,d, ,d, , , , , , , , , ,d,d,d,d,d,d,d,d,d,d,d, , , , , , , , , , , , , , , , , , , ,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , , , , , , , , ,d, ,d,d,d,d,d,d,d, ,d, , , , , , , ,d, ,d,d,d, ,d, , , , , , , , , , , ,d,d,d, , , , , , , , , , , , , , , , , , , , , , , ,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , , , , , , , , ,d,d,d,d,d,d,d,d,d,d,d, , , , , , , , ,d, ,d, ,d, , , , , , , , ,d,d,d,d,d,d,d,d,d,d,d, , , , , , , , , , , , , , , , , , , ,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , , , , , , , , ,d, ,d,d,d,d,d,d,d, ,d, , , , , , ,d,d, ,d,d,d, ,d,d, , , , , , ,d,d,d, , ,d, , ,d,d,d, , , , , , , , , , , , , , , , , , , ,d,d,d, , , #
 , ,d,d,d, , , , , , , , , , , , , , , , , , , ,d, ,d,d,d,d,d,d,d, ,d, , , , , , , ,d,d,d,d,d,d,d, , , , , , , , , , , , ,d, , , , , , , , , , , , , , , , , , , , , , , , ,d,d,d, , , #
 , ,d,d,d,d, , , , , , , , , , , , , , , , , , ,d,d,d,d,d,d,d,d,d,d,d, , , , , , ,d,d, ,d,d,d, ,d,d, , , , , , , , , , , ,d, , , , , , , , , , , , , , , , , , , , , , , ,d,d,d,d, , , #
 , ,d,d,d,d, , , , , , , , , , , , , , , , , , , , , , , ,d, , , , , , , , , , , , , ,d, ,d, ,d, , , , , , , , , , , , , ,d, , , , , , , , , , , , , , , , , , , , , , , ,d,d,d,d, , , #
 , ,d,d,d,d,d, , , , , , , , , , , , , , , , , , , , , , ,d, , , , , , , , , , , , ,d, ,d,d,d, ,d, , , , , , , , , , , , ,d, , , , , , , , , , , , , , , , , , , , , , ,d,d,d,d,d, , , #
 , ,d,d,d,d,d,d,d, , , , , , , , , , , , , , , , , , , , ,d, , , , , , , , , , , , , , ,d, ,d, , , , , , , , , , , , , , ,d, , , , , , , , , , , , , , , , , , , , ,d,d,d,d,d,d,d, , , #
 , ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , #
 , ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , #
 , ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , #
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,d,d,d, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , #
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,d,d,d,d, , , , , , , , , , ,d,d, ,d,d,d, ,d,d, , , , , , , , , , ,d,d,d,d, , , , , , , , , , , , ,d,d,d,d,d,d,d, , , , , , , , , #
 , ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , , , ,d,d,d,d,d,d, , , , , , ,d,d, ,d,d, ,d,d,d, ,d,d, ,d,d, , , , , , ,d,d,d,d,d,d, , , , , , , , , , ,d,d,d,d,d,d,d,d,d, , , , , , , , #
 , ,d,d,d, ,d,d,d, ,d,d,d, ,d,d,d, ,d,d,d, , , , , ,d,d,d,d,d,d, , , , , , ,d,d, , ,d, ,d,d,d, ,d, , ,d,d, , , , , , ,d,d,d,d,d,d, , , , , ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , #
 , ,d,d,d, ,d,d,d, ,d,d,d, ,d,d,d, ,d,d,d, , , , ,d,d,d,d,d,d,d,d, , , , , , ,d, ,d,d,d,d,d,d,d,d,d, ,d, , , , , , ,d,d,d,d,d,d,d,d, , , , ,d, , , , ,d,d,d,d,d,d,d,d,d, , , , ,d, , , #
 , , ,d, , , , , , , ,d, , , , , , , ,d, , , , , ,d,d,d,d,d,d,d,d, , ,d,d, , ,d,d,d,d,d,d,d,d,d,d,d,d,d, , ,d,d, , ,d,d,d,d,d,d,d,d, , , , ,d, ,d,d,d,d, ,d, , , ,d, ,d,d,d,d, ,d, , , #
 , ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , , ,d,d,d,d,d,d,d,d, , ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , ,d,d,d,d,d,d,d,d, , , , ,d, ,d, ,d, , ,d,d, ,d,d, , ,d, ,d, ,d, , , #
 , ,d,d,d, , , , , , , , , , , , , ,d,d,d, , , , ,d,d,d,d,d,d,d,d, , , , , ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , , , ,d,d,d,d,d,d,d,d, , , , ,d, ,d, ,d,d, ,d,d, ,d,d, ,d,d, ,d, ,d, , , #
 ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , , , ,d,d,d,d,d,d, , ,d,d, ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, ,d,d, , ,d,d,d,d,d,d, , , , , ,d, ,d, ,d,d, ,d,d, ,d,d, ,d,d, ,d,d,d,d, , #
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , , ,d,d,d,d,d,d, , ,d,d,d,d,d,d,d,d, , , ,d, , , ,d,d,d,d,d,d,d,d, , ,d,d,d,d,d,d, , ,d,d,d,d,d,d, ,d,d, , , , , , , ,d,d, ,d,d,d,d,d, #
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , ,d,d, , , , , , , ,d,d,d,d,d, ,d,d,d,d,d, ,d,d,d,d,d, , , , , , , ,d,d, , , , ,d,d,d,d,d, , , , , ,d,d,d,d,d, , , , , ,d,d,d,d, #
d,d,d,d,d,d, ,d,d,d,d, ,d,d,d,d, ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, ,d, , , ,d, ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, ,d,d, ,d,d,d,d,d,d,d, ,d,d, ,d,d,d,d, #
 ,d,d,d,d, , , ,d,d, , , ,d,d, , , ,d,d,d,d, ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, ,d, ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, #
d,d,d,d,d,d, ,d,d,d,d, ,d,d,d,d, ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, ,d, , , ,d, ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, ,d,d, ,d,d,d,d,d,d,d, ,d,d, ,d,d,d,d, #
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , ,d,d, , , , , , , ,d,d,d,d,d, ,d,d,d,d,d, ,d,d,d,d,d, , , , , , , ,d,d, , , , ,d,d,d,d,d, , , , , ,d,d,d,d,d, , , , , ,d,d,d,d, #
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , , ,d,d,d,d,d,d, , ,d,d,d,d,d,d,d,d, , , ,d, , , ,d,d,d,d,d,d,d,d, , ,d,d,d,d,d,d, , ,d,d,d,d,d,d, ,d,d, , , , , , , ,d,d, ,d,d,d,d,d, #
 ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , , , ,d,d,d,d,d,d, , ,d,d, ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, ,d,d, , ,d,d,d,d,d,d, , , , , ,d, ,d, ,d,d, ,d,d, ,d,d, ,d,d, ,d,d,d,d, , #
 , ,d,d,d, , , , , , , , , , , , , ,d,d,d, , , , ,d,d,d,d,d,d,d,d, , , , , ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , , , ,d,d,d,d,d,d,d,d, , , , ,d, ,d, ,d,d, ,d,d, ,d,d, ,d,d, ,d, ,d, , , #
 , ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , , ,d,d,d,d,d,d,d,d, , ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , ,d,d,d,d,d,d,d,d, , , , ,d, ,d, ,d, , ,d,d, ,d,d, , ,d, ,d, ,d, , , #
 , , ,d, , , , , , , ,d, , , , , , , ,d, , , , , ,d,d,d,d,d,d,d,d, , ,d,d, , ,d,d,d,d,d,d,d,d,d,d,d,d,d, , ,d,d, , ,d,d,d,d,d,d,d,d, , , , ,d, ,d,d,d,d, ,d, , , ,d, ,d,d,d,d, ,d, , , #
 , ,d,d,d, ,d,d,d, ,d,d,d, ,d,d,d, ,d,d,d, , , , ,d,d,d,d,d,d,d,d, , , , , , ,d, ,d,d,d,d,d,d,d,d,d, ,d, , , , , , ,d,d,d,d,d,d,d,d, , , , ,d, , , , ,d,d,d,d,d,d,d,d,d, , , , ,d, , , #
 , ,d,d,d, ,d,d,d, ,d,d,d, ,d,d,d, ,d,d,d, , , , , ,d,d,d,d,d,d, , , , , , ,d,d, , ,d, ,d,d,d, ,d, , ,d,d, , , , , , ,d,d,d,d,d,d, , , , , ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , #
 , ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , , , ,d,d,d,d,d,d, , , , , , ,d,d, ,d,d, ,d,d,d, ,d,d, ,d,d, , , , , , ,d,d,d,d,d,d, , , , , , , , , , ,d,d,d,d,d,d,d,d,d, , , , , , , , #
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,d,d,d,d, , , , , , , , , , ,d,d, ,d,d,d, ,d,d, , , , , , , , , , ,d,d,d,d, , , , , , , , , , , , ,d,d,d,d,d,d,d, , , , , , , , , #
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,d,d,d, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , #
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,d,d,d,d,d,d, , ,d,d,d, , ,d,d,d,d,d,d, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , #
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,d,d,d,d,d,d,d,d, ,d,d,d, ,d,d,d,d,d,d,d,d, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , #
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,d,d,d,d,d,d,d,d, ,d,d,d, ,d,d,d,d,d,d,d,d, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , #
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , #
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , #
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,d,d,d,d,d,d,d,d, ,d,d,d, ,d,d,d,d,d,d,d,d, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , #
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,d,d,d,d,d,d,d,d, ,d,d,d, ,d,d,d,d,d,d,d,d, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , #
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,d,d,d,d,d,d, , ,d,d,d, , ,d,d,d,d,d,d, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , #
#
